condition,seed,generation,cumulative_evals,mean_module_count,std_module_count
dynamic_constant,15,25,2600,12.41,3.1783486278254625
dynamic_constant,15,26,2700,12.5,3.3481338085566414
dynamic_constant,15,27,2800,12.29,3.296346462373153
dynamic_constant,15,28,2900,12.09,2.9226529044688148
dynamic_constant,15,29,3000,12.22,3.20493369666207
dynamic_constant,15,30,3100,12.27,3.446316874577844
dynamic_constant,15,31,3200,12.15,3.424543765233553
dynamic_constant,15,32,3300,12.42,3.5360429861640545
dynamic_constant,15,33,3400,11.99,3.1064288177906154
dynamic_constant,15,34,3500,12.32,3.1108841187032343
dynamic_constant,15,35,3600,12.24,2.9903845906505064
dynamic_constant,15,36,3700,12.5,3.028200785945344
dynamic_constant,15,37,3800,12.42,3.178616051051149
dynamic_constant,15,38,3900,11.69,3.2884494826589634
dynamic_constant,15,39,4000,11.45,2.9508473359359004
dynamic_constant,15,40,4100,11.6,2.8530685235374214
dynamic_constant,15,41,4200,11.8,2.8774989139876324
dynamic_constant,15,42,4300,11.87,2.270044052435987
dynamic_constant,15,43,4400,11.71,2.5151341912510357
dynamic_constant,15,44,4500,12.27,2.9558585893103886
dynamic_constant,15,45,4600,11.9,2.951270912674741
dynamic_constant,15,46,4700,11.88,2.8294169010592976
dynamic_constant,15,47,4800,11.9,2.9
dynamic_constant,15,48,4900,11.68,2.9184927616836744
dynamic_constant,15,49,5000,11.85,3.462296925452813
dynamic_constant,15,50,5100,11.93,3.277971933986013
dynamic_constant,16,0,100,21.0,0.0
dynamic_constant,16,1,200,20.85,5.904870870730368
dynamic_constant,16,2,300,16.66,6.358018559268288
dynamic_constant,16,3,400,11.64,5.722796519185353
dynamic_constant,16,4,500,8.93,3.5107121784618003
dynamic_constant,16,5,600,9.01,2.729450494147128
dynamic_constant,16,6,700,10.14,3.2680881261067602
dynamic_constant,16,7,800,10.11,3.279923779602203
dynamic_constant,16,8,900,10.77,3.298044875376925
dynamic_constant,16,9,1000,11.29,3.6174438489076786
dynamic_constant,16,10,1100,11.76,2.6762660555333433
dynamic_constant,16,11,1200,12.1,3.5594943461115376
dynamic_constant,16,12,1300,12.08,3.7031878159229246
dynamic_constant,16,13,1400,11.92,3.3516563069622753
dynamic_constant,16,14,1500,11.88,3.5278321955557925
dynamic_constant,16,15,1600,11.69,3.7648240330724625
dynamic_constant,16,16,1700,11.61,3.5830015350261855
dynamic_constant,16,17,1800,11.4,3.1968734726291563
dynamic_constant,16,18,1900,11.02,2.9630389805063313
dynamic_constant,16,19,2000,11.58,3.29599757281464
dynamic_constant,16,20,2100,12.06,3.627175209443293
dynamic_constant,16,21,2200,11.96,3.1493491391079522
dynamic_constant,16,22,2300,11.96,3.563481443756934
dynamic_constant,16,23,2400,12.32,3.8101968453086514
dynamic_constant,16,24,2500,12.26,3.348492197990015
dynamic_constant,16,25,2600,12.08,3.711280102606108
dynamic_constant,16,26,2700,12.21,3.3325515749947514
dynamic_constant,16,27,2800,12.13,3.6267202814664383
dynamic_constant,16,28,2900,12.76,4.1379221838985805
dynamic_constant,16,29,3000,12.66,3.8137121024010185
dynamic_constant,16,30,3100,12.06,4.223316232535755
dynamic_constant,16,31,3200,12.45,4.416729559300637
dynamic_constant,16,32,3300,12.17,3.7471455803050944
dynamic_constant,16,33,3400,11.66,3.8864379578220465
dynamic_constant,16,34,3500,11.93,3.603484424831055
dynamic_constant,16,35,3600,11.84,4.293530016198792
dynamic_constant,16,36,3700,11.55,3.614899721984
dynamic_constant,16,37,3800,11.07,3.9553887293159953
dynamic_constant,16,38,3900,11.11,3.752052771483898
dynamic_constant,16,39,4000,11.48,3.112812233334995
dynamic_constant,16,40,4100,11.75,3.564758056306206
dynamic_constant,16,41,4200,11.86,3.6277265608091245
dynamic_constant,16,42,4300,12.22,3.618231612265859
dynamic_constant,16,43,4400,12.22,3.2328934408668655
dynamic_constant,16,44,4500,12.35,3.7586566749305526
dynamic_constant,16,45,4600,12.47,3.650903997642228
dynamic_constant,16,46,4700,12.3,3.7563279941985894
dynamic_constant,16,47,4800,12.29,3.672315345936403
dynamic_constant,16,48,4900,12.11,3.552168351866223
dynamic_constant,16,49,5000,12.15,3.080178566252288
dynamic_constant,16,50,5100,12.31,4.001737122800547
dynamic_constant,17,0,100,21.0,0.0
dynamic_constant,17,1,200,20.85,5.874308469939249
dynamic_constant,17,2,300,16.52,6.603756506716462
dynamic_constant,17,3,400,12.64,5.210604571448499
dynamic_constant,17,4,500,10.73,3.783794391877022
dynamic_constant,17,5,600,11.15,3.70236410959268
dynamic_constant,17,6,700,10.65,3.1729323976410213
dynamic_constant,17,7,800,10.94,3.3965276386333145
dynamic_constant,17,8,900,10.65,3.329789783154486
dynamic_constant,17,9,1000,10.73,3.331231003698182
dynamic_constant,17,10,1100,10.96,2.935711157454016
dynamic_constant,17,11,1200,10.45,2.5627134057479
dynamic_constant,17,12,1300,10.7,2.7730849247724096
dynamic_constant,17,13,1400,10.6,2.6832815729997477
dynamic_constant,17,14,1500,11.11,2.5373017163908593
dynamic_constant,17,15,1600,10.77,2.310216440076557
dynamic_constant,17,16,1700,10.96,2.1490463001061655
dynamic_constant,17,17,1800,11.34,2.38
dynamic_constant,17,18,1900,11.51,2.70737880615181
dynamic_constant,17,19,2000,11.84,2.8555910071296973
dynamic_constant,17,20,2100,11.58,2.2723556059736776
dynamic_constant,17,21,2200,11.41,2.3668333274652023
dynamic_constant,17,22,2300,10.84,2.496878050686497
dynamic_constant,17,23,2400,11.33,2.2407811138083074
dynamic_constant,17,24,2500,12.04,2.976306435836203
dynamic_constant,17,25,2600,12.03,2.899844823434523
dynamic_constant,17,26,2700,11.71,2.4750555549320503
dynamic_constant,17,27,2800,11.72,2.2807016464237493
dynamic_constant,17,28,2900,11.86,2.5923734298900687
dynamic_constant,17,29,3000,11.67,2.4456287535110475
dynamic_constant,17,30,3100,11.62,2.4032478024540045
dynamic_constant,17,31,3200,11.75,2.2599778759979046
dynamic_constant,17,32,3300,11.75,2.6014419078657127
dynamic_constant,17,33,3400,11.61,2.0243270486756826
dynamic_constant,17,34,3500,12.09,2.0885162197119755
dynamic_constant,17,35,3600,12.4,2.5806975801127883
dynamic_constant,17,36,3700,12.47,2.282345285008384
dynamic_constant,17,37,3800,12.38,1.937937047481161
dynamic_constant,17,38,3900,12.12,1.9405153954555479
dynamic_constant,17,39,4000,12.03,1.9771444054494351
dynamic_constant,17,40,4100,12.36,2.0323385544736388
dynamic_constant,17,41,4200,12.38,2.2617692189964917
dynamic_constant,17,42,4300,12.56,2.2597344976788754
dynamic_constant,17,43,4400,12.2,2.262741699796952
dynamic_constant,17,44,4500,12.4,2.668332812825267
dynamic_constant,17,45,4600,12.5,2.3853720883753127
dynamic_constant,17,46,4700,12.8,2.7129319932501073
dynamic_constant,17,47,4800,12.95,2.5194245374688244
dynamic_constant,17,48,4900,13.39,2.778110868917942
dynamic_constant,17,49,5000,13.28,2.649830183238164
dynamic_constant,17,50,5100,13.63,2.5832344067079935
dynamic_constant,18,0,100,21.0,0.0
dynamic_constant,18,1,200,20.29,5.570089765883491
dynamic_constant,18,2,300,15.61,5.676081394765229
dynamic_constant,18,3,400,12.65,4.7547344825973195
dynamic_constant,18,4,500,11.49,4.092664168973554
dynamic_constant,18,5,600,11.58,3.8889073015437123
dynamic_constant,18,6,700,11.22,2.9852303093731307
dynamic_constant,18,7,800,11.06,3.0292573347274407
dynamic_constant,18,8,900,10.84,2.9145153971114994
dynamic_constant,18,9,1000,10.44,2.8890136725187023
dynamic_constant,18,10,1100,10.69,3.167633185834496
dynamic_constant,18,11,1200,10.74,2.7699097458220545
dynamic_constant,18,12,1300,10.56,2.728809264129686
dynamic_constant,18,13,1400,10.78,2.647942597565136
dynamic_constant,18,14,1500,10.88,2.93011945148999
dynamic_constant,18,15,1600,10.53,2.123464150862924
dynamic_constant,18,16,1700,10.68,2.3532105728132366
dynamic_constant,18,17,1800,10.55,2.2466641938660974
dynamic_constant,18,18,1900,10.99,2.3769518295497707
dynamic_constant,18,19,2000,12.02,2.634312054408133
dynamic_constant,18,20,2100,12.11,2.501579501035296
dynamic_constant,18,21,2200,12.28,2.884718357136447
dynamic_constant,18,22,2300,12.52,2.617174048472894
dynamic_constant,18,23,2400,12.71,2.259623862504554
dynamic_constant,18,24,2500,12.74,2.516426037061292
dynamic_constant,18,25,2600,12.74,2.851736313195875
dynamic_constant,18,26,2700,12.23,2.5173597279689686
dynamic_constant,18,27,2800,12.34,3.0173498305632376
dynamic_constant,18,28,2900,12.28,2.6498301832381634
dynamic_constant,18,29,3000,12.12,2.3206895526976457
dynamic_constant,18,30,3100,12.06,2.3013908837917993
dynamic_constant,18,31,3200,12.19,2.2167318286161724
dynamic_constant,18,32,3300,12.28,2.6346916328101853
dynamic_constant,18,33,3400,12.54,2.769187606501228
dynamic_constant,18,34,3500,12.38,1.8372805991464667
dynamic_constant,18,35,3600,12.51,2.447427220572657
dynamic_constant,18,36,3700,12.65,2.654712790491657
dynamic_constant,18,37,3800,12.82,2.6772373820787725
dynamic_constant,18,38,3900,12.86,2.6721526902480703
dynamic_constant,18,39,4000,12.61,2.9728605752708956
dynamic_constant,18,40,4100,12.58,3.0172172609873487
dynamic_constant,18,41,4200,12.59,2.6536578528514183
dynamic_constant,18,42,4300,12.79,2.95057621491125
dynamic_constant,18,43,4400,13.12,2.562342678097526
dynamic_constant,18,44,4500,12.77,2.545014734731412
dynamic_constant,18,45,4600,12.68,2.6753691334094443
dynamic_constant,18,46,4700,12.85,2.624404694402142
dynamic_constant,18,47,4800,12.65,2.5860201081971503
dynamic_constant,18,48,4900,12.53,2.467610179910919
dynamic_constant,18,49,5000,12.49,2.04692452230169
dynamic_constant,18,50,5100,13.03,2.6208967930843823
dynamic_constant,19,0,100,21.0,0.0
dynamic_constant,19,1,200,20.53,4.680715757232007
dynamic_constant,19,2,300,16.79,5.472284714815193
dynamic_constant,19,3,400,13.28,4.994156585450641
dynamic_constant,19,4,500,11.95,4.493050188902857
dynamic_constant,19,5,600,11.62,3.5178970991204386
dynamic_constant,19,6,700,11.67,3.6798233653261136
dynamic_constant,19,7,800,12.26,2.740875772449383
dynamic_constant,19,8,900,12.62,2.824110479425336
dynamic_constant,19,9,1000,12.45,3.3952172242729923
dynamic_constant,19,10,1100,12.27,3.1364151510920872
dynamic_constant,19,11,1200,12.07,2.8679435140881004
dynamic_constant,19,12,1300,12.24,2.8813885541523203
dynamic_constant,19,13,1400,12.46,2.8157414654048054
dynamic_constant,19,14,1500,12.98,3.4466795615490575
dynamic_constant,19,15,1600,12.82,3.26
dynamic_constant,19,16,1700,12.46,3.4217539362145843
dynamic_constant,19,17,1800,12.8,2.863564212655271
dynamic_constant,19,18,1900,13.55,3.2260657153877075
dynamic_constant,19,19,2000,12.98,3.072393204002379
dynamic_constant,19,20,2100,12.79,2.577964313174254
dynamic_constant,19,21,2200,12.96,2.828144267890165
dynamic_constant,19,22,2300,12.9,3.5142566781611158
dynamic_constant,19,23,2400,12.45,3.67525509318741
dynamic_constant,19,24,2500,12.63,3.7353848529970777
dynamic_constant,19,25,2600,13.09,3.957511844581138
dynamic_constant,19,26,2700,12.61,3.325342087665568
dynamic_constant,19,27,2800,12.4,3.580502757993631
dynamic_constant,19,28,2900,11.63,2.830741952209703
dynamic_constant,19,29,3000,11.53,3.1287537455031513
dynamic_constant,19,30,3100,11.17,3.0953351999420025
dynamic_constant,19,31,3200,10.91,2.362604495043552
dynamic_constant,19,32,3300,11.24,2.2096153511414607
dynamic_constant,19,33,3400,11.38,2.8836782067352797
dynamic_constant,19,34,3500,10.9,2.4228082879171433
dynamic_constant,19,35,3600,10.65,2.7179955849853767
dynamic_constant,19,36,3700,10.73,2.5450147347314123
dynamic_constant,19,37,3800,10.82,2.2688322987827902
dynamic_constant,19,38,3900,11.11,2.3617578199298928
dynamic_constant,19,39,4000,11.63,2.4724684022247887
dynamic_constant,19,40,4100,11.72,2.0979990467109366
dynamic_constant,19,41,4200,11.6,2.2538855339169293
dynamic_constant,19,42,4300,11.53,1.920702996301094
dynamic_constant,19,43,4400,11.61,2.199522675491208
dynamic_constant,19,44,4500,11.69,2.1757527433051767
dynamic_constant,19,45,4600,11.47,2.507807807628009
dynamic_constant,19,46,4700,11.01,2.338781734151351
dynamic_constant,19,47,4800,11.03,2.3598940654190392
dynamic_constant,19,48,4900,11.08,1.921874085365636
dynamic_constant,19,49,5000,11.37,2.028077907773762
dynamic_constant,19,50,5100,11.45,2.219797288042311
dynamic_exponential,0,0,100,21.0,0.0
dynamic_exponential,0,1,200,20.32,5.799793099757955
dynamic_exponential,0,2,300,15.63,6.885717101362792
dynamic_exponential,0,3,400,10.85,4.831925082200676
dynamic_exponential,0,4,500,9.0,2.493992782667985
dynamic_exponential,0,5,600,8.97,1.956808626309686
dynamic_exponential,0,6,700,9.59,2.2004317758112837
dynamic_exponential,0,7,800,10.1,2.3388031127052997
dynamic_exponential,0,8,900,10.21,2.219436865513412
dynamic_exponential,0,9,1000,10.19,2.1849256280248994
dynamic_exponential,0,10,1100,10.24,2.3795797948377357
dynamic_exponential,0,11,1200,10.42,2.285519634568909
dynamic_exponential,0,12,1300,10.3,2.193171219946131
dynamic_exponential,0,13,1400,10.95,2.558808316384797
dynamic_exponential,0,14,1500,11.56,2.53108672312902
dynamic_exponential,0,15,1600,11.75,2.215287791687572
dynamic_exponential,0,16,1700,11.93,2.51497514898259
dynamic_exponential,0,17,1800,11.95,2.3254031908466968
dynamic_exponential,0,18,1900,12.08,2.766514052015641
dynamic_exponential,0,19,2000,12.22,2.8269418105083095
dynamic_exponential,0,20,2100,12.55,2.7179955849853767
dynamic_exponential,0,21,2200,11.88,2.562342678097526
dynamic_exponential,0,22,2300,12.09,2.3920493305950026
dynamic_exponential,0,23,2400,12.04,2.2756098083810414
dynamic_exponential,0,24,2500,12.0,2.6720778431774774
dynamic_exponential,0,25,2600,12.3,2.6438608132804573
dynamic_exponential,0,26,2700,11.95,2.511473670974872
dynamic_exponential,0,27,2800,11.51,2.6134077370360713
dynamic_exponential,0,28,2900,11.72,2.4003333101884
dynamic_exponential,0,29,3000,11.84,2.8061361335473376
dynamic_exponential,0,30,3100,12.33,2.569260594023113
dynamic_exponential,0,31,3200,12.34,3.0437476899375215
dynamic_exponential,0,32,3300,12.29,2.392885287680962
dynamic_exponential,0,33,3400,12.35,2.46322958735072
dynamic_exponential,0,34,3500,12.28,2.7352513595646015
dynamic_exponential,0,35,3600,12.34,2.20099977283052
dynamic_exponential,0,36,3700,11.93,2.4423554204906375
dynamic_exponential,0,37,3800,11.71,2.1367966679120407
dynamic_exponential,0,38,3900,11.84,1.8205493676360442
dynamic_exponential,0,39,4000,11.8,1.9748417658131499
dynamic_exponential,0,40,4100,11.69,2.0576442841268747
dynamic_exponential,0,41,4200,11.59,1.649818171799547
dynamic_exponential,0,42,4300,11.56,1.8128430709799457
dynamic_exponential,0,43,4400,11.67,2.4250979361667024
dynamic_exponential,0,44,4500,11.39,2.231120794578366
dynamic_exponential,0,45,4600,11.43,2.19661102610362
dynamic_exponential,0,46,4700,11.58,1.990879202764447
dynamic_exponential,0,47,4800,11.72,1.5432433379088342
dynamic_exponential,0,48,4900,11.67,1.9081666593880104
dynamic_exponential,0,49,5000,11.41,1.4006784070585225
dynamic_exponential,0,50,5100,11.27,1.4618823482072696
dynamic_exponential,1,0,100,21.0,0.0
dynamic_exponential,1,1,200,19.95,5.757386559889825
dynamic_exponential,1,2,300,15.46,5.615015583237503
dynamic_exponential,1,3,400,11.77,5.128069812317301
dynamic_exponential,1,4,500,10.37,4.124693928038782
dynamic_exponential,1,5,600,10.8,3.518522417151836
dynamic_exponential,1,6,700,10.5,3.64828726939094
dynamic_exponential,1,7,800,10.4,3.5721142198983498
dynamic_exponential,1,8,900,10.41,3.501699587343266
dynamic_exponential,1,9,1000,10.36,3.083893642783421
dynamic_exponential,1,10,1100,10.74,3.22062105811907
dynamic_exponential,1,11,1200,10.44,3.1315172041679733
dynamic_exponential,1,12,1300,10.41,2.7680137282896555
dynamic_exponential,1,13,1400,10.73,2.756283729952343
dynamic_exponential,1,14,1500,10.94,2.8733952042836015
dynamic_exponential,1,15,1600,11.0,2.701851217221259
dynamic_exponential,1,16,1700,10.8,3.0919249667480613
dynamic_exponential,1,17,1800,12.02,3.075646273549675
dynamic_exponential,1,18,1900,12.05,3.323777970924051
dynamic_exponential,1,19,2000,11.9,3.293933818400121
dynamic_exponential,1,20,2100,11.96,3.695727262664278
dynamic_exponential,1,21,2200,11.39,2.8597027817589713
dynamic_exponential,1,22,2300,11.74,3.0384864653310535
dynamic_exponential,1,23,2400,11.52,2.751290606242823
dynamic_exponential,1,24,2500,11.38,2.614498039777426
dynamic_exponential,1,25,2600,11.92,2.8867975336001654
dynamic_exponential,1,26,2700,12.07,2.4990198078446677
dynamic_exponential,1,27,2800,12.0,3.3466401061363023
dynamic_exponential,1,28,2900,12.03,3.07719027685972
dynamic_exponential,1,29,3000,12.16,3.2364177727852135
dynamic_exponential,1,30,3100,12.36,3.4886100383963816
dynamic_exponential,1,31,3200,12.29,2.7723455773045322
dynamic_exponential,1,32,3300,12.34,2.874786948627672
dynamic_exponential,1,33,3400,12.06,2.959121491253781
dynamic_exponential,1,34,3500,12.37,2.992173123333608
dynamic_exponential,1,35,3600,12.48,3.612423009560204
dynamic_exponential,1,36,3700,12.77,3.276751440069875
dynamic_exponential,1,37,3800,12.73,2.9320811721369515
dynamic_exponential,1,38,3900,12.95,3.0376800358168077
dynamic_exponential,1,39,4000,12.94,3.88025772339931
dynamic_exponential,1,40,4100,13.09,3.280533493198934
dynamic_exponential,1,41,4200,13.09,3.0400493417048344
dynamic_exponential,1,42,4300,13.03,3.573387748341901
dynamic_exponential,1,43,4400,12.65,3.5731638641405743
dynamic_exponential,1,44,4500,12.47,2.9136060131733665
dynamic_exponential,1,45,4600,12.8,3.111269837220809
dynamic_exponential,1,46,4700,12.93,3.1120893303374184
dynamic_exponential,1,47,4800,12.98,3.0528019916136064
dynamic_exponential,1,48,4900,13.17,3.1907836028160856
dynamic_exponential,1,49,5000,13.2,3.6606010435446255
dynamic_exponential,1,50,5100,13.01,4.533199752933903
dynamic_exponential,2,0,100,21.0,0.0
dynamic_exponential,2,1,200,19.69,5.390166973294983
dynamic_exponential,2,2,300,14.4,5.62316636780382
dynamic_exponential,2,3,400,10.92,3.9539347490822356
dynamic_exponential,2,4,500,9.91,3.5611655395389863
dynamic_exponential,2,5,600,9.68,3.04591529757477
dynamic_exponential,2,6,700,9.77,3.3131706868195003
dynamic_exponential,2,7,800,9.24,2.585033848907979
dynamic_exponential,2,8,900,9.62,2.208076085645601
dynamic_exponential,2,9,1000,9.84,2.7521627858831317
dynamic_exponential,2,10,1100,10.38,2.7848877894809334
dynamic_exponential,2,11,1200,10.13,2.594821766518849
dynamic_exponential,2,12,1300,10.26,2.787902437317346
dynamic_exponential,2,13,1400,10.91,3.4324772395458067
dynamic_exponential,2,14,1500,11.02,3.295390720385065
dynamic_exponential,2,15,1600,11.25,3.15079355083763
dynamic_exponential,2,16,1700,10.35,2.80490641555115
dynamic_exponential,2,17,1800,10.8,3.2124756808418025
dynamic_exponential,2,18,1900,10.59,3.2835803629574833
dynamic_exponential,2,19,2000,10.51,2.7694584308127825
dynamic_exponential,2,20,2100,10.66,2.9264996155817276
dynamic_exponential,2,21,2200,10.77,2.741733028578822
dynamic_exponential,2,22,2300,10.68,2.4854778212649573
dynamic_exponential,2,23,2400,10.84,2.6027677575995907
dynamic_exponential,2,24,2500,10.95,2.5627134057479
dynamic_exponential,2,25,2600,10.84,2.265921446122967
dynamic_exponential,2,26,2700,10.76,2.7753198013922646
dynamic_exponential,2,27,2800,10.43,2.4217968535779377
dynamic_exponential,2,28,2900,10.76,3.0003999733368882
dynamic_exponential,2,29,3000,11.28,2.9566196914720027
dynamic_exponential,2,30,3100,11.43,2.5971330347134702
dynamic_exponential,2,31,3200,11.35,2.376446927663229
dynamic_exponential,2,32,3300,11.17,2.6797574517108824
dynamic_exponential,2,33,3400,11.01,2.3685227463547824
dynamic_exponential,2,34,3500,11.38,2.59530345046586
dynamic_exponential,2,35,3600,11.62,2.6144980397774256
dynamic_exponential,2,36,3700,11.61,2.734574921262901
dynamic_exponential,2,37,3800,11.4,2.0199009876724157
dynamic_exponential,2,38,3900,11.8,2.4413111231467406
dynamic_exponential,2,39,4000,11.69,2.606511078050504
dynamic_exponential,2,40,4100,11.66,2.228093355315257
dynamic_exponential,2,41,4200,12.22,2.579069599681249
dynamic_exponential,2,42,4300,12.42,2.421487146362747
dynamic_exponential,2,43,4400,12.09,2.2938831705211142
dynamic_exponential,2,44,4500,11.95,3.027787971440537
dynamic_exponential,2,45,4600,12.1,2.6962937525425525
dynamic_exponential,2,46,4700,12.09,2.5771883904751705
dynamic_exponential,2,47,4800,12.16,2.8132543432828823
dynamic_exponential,2,48,4900,12.59,2.514338879308038
dynamic_exponential,2,49,5000,12.53,1.9310877763581853
dynamic_exponential,2,50,5100,12.64,2.2068982758613953
dynamic_exponential,3,0,100,21.0,0.0
dynamic_exponential,3,1,200,20.45,5.769532043415652
dynamic_exponential,3,2,300,14.27,6.003090870543274
dynamic_exponential,3,3,400,11.05,3.539420856580918
dynamic_exponential,3,4,500,10.22,3.389926252885157
dynamic_exponential,3,5,600,10.89,3.5182239837736313
dynamic_exponential,3,6,700,10.97,3.645421786295792
dynamic_exponential,3,7,800,10.78,3.686678722102049
dynamic_exponential,3,8,900,11.31,3.6295867533370796
dynamic_exponential,3,9,1000,11.63,3.9386672872940154
dynamic_exponential,3,10,1100,11.62,3.4634664716148182
dynamic_exponential,3,11,1200,11.22,3.0251611527321973
dynamic_exponential,3,12,1300,11.04,2.7782008566696543
dynamic_exponential,3,13,1400,11.37,3.3989851426565547
dynamic_exponential,3,14,1500,11.57,3.779563466856986
dynamic_exponential,3,15,1600,11.98,2.999933332592576
dynamic_exponential,3,16,1700,12.01,3.2046684695924474
dynamic_exponential,3,17,1800,12.62,3.5036552341804406
dynamic_exponential,3,18,1900,12.7,3.9408120990476063
dynamic_exponential,3,19,2000,12.77,3.7117516080686213
dynamic_exponential,3,20,2100,13.19,3.6130181289332053
dynamic_exponential,3,21,2200,12.69,3.4167089428278783
dynamic_exponential,3,22,2300,12.57,3.1440578875077985
dynamic_exponential,3,23,2400,12.65,3.4709508783617204
dynamic_exponential,3,24,2500,12.68,3.4839058540666685
dynamic_exponential,3,25,2600,12.51,3.427812713670337
dynamic_exponential,3,26,2700,13.05,4.224630161327734
dynamic_exponential,3,27,2800,13.07,4.028039225231056
dynamic_exponential,3,28,2900,12.98,3.10798970397265
dynamic_exponential,3,29,3000,12.77,3.68471165764704
dynamic_exponential,3,30,3100,13.28,4.10628786131708
dynamic_exponential,3,31,3200,12.96,4.185498775534405
dynamic_exponential,3,32,3300,12.73,3.92646151133562
dynamic_exponential,3,33,3400,12.23,3.5379513846292463
dynamic_exponential,3,34,3500,12.43,3.3384277736683172
dynamic_exponential,3,35,3600,12.6,3.0983866769659336
dynamic_exponential,3,36,3700,12.81,3.732813951967068
dynamic_exponential,3,37,3800,12.52,3.689119136054025
dynamic_exponential,3,38,3900,12.59,3.9575118445811377
dynamic_exponential,3,39,4000,12.88,3.3949374073758714
dynamic_exponential,3,40,4100,13.11,3.799723674163688
dynamic_exponential,3,41,4200,12.91,3.977675200415439
dynamic_exponential,3,42,4300,12.53,3.8612303738575355
dynamic_exponential,3,43,4400,12.64,3.217203754815663
dynamic_exponential,3,44,4500,12.74,3.035193568786017
dynamic_exponential,3,45,4600,12.61,3.246213178458864
dynamic_exponential,3,46,4700,12.65,3.4303789878087816
dynamic_exponential,3,47,4800,12.24,3.628002205070995
dynamic_exponential,3,48,4900,12.23,2.9456917693472278
dynamic_exponential,3,49,5000,12.2,3.168595903550972
dynamic_exponential,3,50,5100,11.67,2.727837971727793
dynamic_exponential,4,0,100,21.0,0.0
dynamic_exponential,4,1,200,19.74,5.778615751198552
dynamic_exponential,4,2,300,15.26,5.9558710530030785
dynamic_exponential,4,3,400,11.78,4.6574241808106756
dynamic_exponential,4,4,500,11.16,3.63240966852584
dynamic_exponential,4,5,600,11.39,3.9265633829087743
dynamic_exponential,4,6,700,11.43,4.123724045083521
dynamic_exponential,4,7,800,11.41,3.3078542894148164
dynamic_exponential,4,8,900,11.1,3.2264531609803355
dynamic_exponential,4,9,1000,11.51,3.3600446425605717
dynamic_exponential,4,10,1100,11.66,4.622163995359749
dynamic_exponential,4,11,1200,11.64,3.6235893807107895
dynamic_exponential,4,12,1300,12.12,4.318055117758457
dynamic_exponential,4,13,1400,12.84,4.122426469932484
dynamic_exponential,4,14,1500,12.53,4.0458744419470065
dynamic_exponential,4,15,1600,11.95,3.9226904032819103
dynamic_exponential,4,16,1700,11.67,4.030024813819389
dynamic_exponential,4,17,1800,12.03,4.596640077273833
dynamic_exponential,4,18,1900,11.88,3.5164755082326398
dynamic_exponential,4,19,2000,11.98,3.8703488214888333
dynamic_exponential,4,20,2100,12.23,3.529461715332807
dynamic_exponential,4,21,2200,12.34,3.771524890544937
dynamic_exponential,4,22,2300,12.7,3.306055050963308
dynamic_exponential,4,23,2400,12.44,2.793993557616051
dynamic_exponential,4,24,2500,11.95,2.8578838324886475
dynamic_exponential,4,25,2600,12.13,3.1643482741316578
dynamic_exponential,4,26,2700,12.48,3.182703253525217
dynamic_exponential,4,27,2800,12.61,3.1460928149054976
dynamic_exponential,4,28,2900,12.82,3.5563464398171334
dynamic_exponential,4,29,3000,12.74,3.4135611903113734
dynamic_exponential,4,30,3100,12.82,3.4303935634267972
dynamic_exponential,4,31,3200,13.08,3.45160832076874
dynamic_exponential,4,32,3300,13.02,3.44087198250676
dynamic_exponential,4,33,3400,13.46,3.637086746284724
dynamic_exponential,4,34,3500,13.32,3.663004231501787
dynamic_exponential,4,35,3600,13.11,4.042016823319765
dynamic_exponential,4,36,3700,12.98,3.1968109108922915
dynamic_exponential,4,37,3800,13.68,3.641098735272088
dynamic_exponential,4,38,3900,13.54,3.5054814220018344
dynamic_exponential,4,39,4000,13.17,3.5385166383669864
dynamic_exponential,4,40,4100,13.16,3.6543672502910822
dynamic_exponential,4,41,4200,12.92,3.5232939133714067
dynamic_exponential,4,42,4300,12.63,3.9841059222867052
dynamic_exponential,4,43,4400,12.17,2.7424623971897955
dynamic_exponential,4,44,4500,12.23,3.4083867151483855
dynamic_exponential,4,45,4600,12.1,3.1
dynamic_exponential,4,46,4700,11.89,2.945827557750114
dynamic_exponential,4,47,4800,11.77,2.7959077237991963
dynamic_exponential,4,48,4900,11.76,3.2345633399270444
dynamic_exponential,4,49,5000,11.64,3.287917273898478
dynamic_exponential,4,50,5100,11.36,3.1385346899468867
dynamic_exponential,5,0,100,21.0,0.0
dynamic_exponential,5,1,200,19.96,5.1882945174691075
dynamic_exponential,5,2,300,16.17,5.912791219043675
dynamic_exponential,5,3,400,11.63,4.495898130518529
dynamic_exponential,5,4,500,9.61,3.2121488134891885
dynamic_exponential,5,5,600,9.32,2.271035006335217
dynamic_exponential,5,6,700,9.72,2.596459127350169
dynamic_exponential,5,7,800,9.63,1.8582518666746983
dynamic_exponential,5,8,900,9.38,1.713359273474189
dynamic_exponential,5,9,1000,9.47,2.109288979727529
dynamic_exponential,5,10,1100,9.24,1.839130229211624
dynamic_exponential,5,11,1200,9.36,1.8139459749397167
dynamic_exponential,5,12,1300,9.51,2.007461083059894
dynamic_exponential,5,13,1400,9.9,2.4799193535274493
dynamic_exponential,5,14,1500,10.0,2.1118712081942874
dynamic_exponential,5,15,1600,10.51,2.5631816166631656
dynamic_exponential,5,16,1700,10.84,2.68968399630886
dynamic_exponential,5,17,1800,10.89,2.6111108747044804
